ID_Formulario,Nombre_Curso,Marca temporal,"Comuna o corregimiento de residencia (Si no es de Cali, seleccionar la opción N/A)",Sexo,Curso de vida,Escolaridad,Perfil,¿Se dio a conocer el objetivo de la capacitación?,¿Se cumplió el objetivo de la capacitación?,¿Los contenidos brindados fueron coherentes con el objetivo planteado?,¿Los temas se desarrollaron en el tiempo previsto?,¿La capacitación aportó nuevos conceptos y/o técnicas que antes no conocía?,¿Los conocimientos recibidos durante la capacitación le permitirán llevarlos a la práctica en su vida cotidiana?,¿La metodología utilizada por el facilitador permitió el entendimiento de los contenidos?,¿El facilitador demostró el dominio del tema brindado?,¿Durante el desarrollo de la capacitación se propició la participación de los asistentes?,¿Durante la capacitación se dio espacio para la solución de inquietudes?,¿Cómo califica las condiciones del espacio físico o medio virtual en el que se desarrolló la capacitación?,¿El material utilizado permitió el entendimiento del tema?,"En general, ¿Cómo se sintió con la actividad de capacitación realizada?",Comuna o corregimiento de residencia,ESE
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-22T22:42:58.759Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,4,4,4,3,3,3,3,3,3,3,3,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-25T23:04:36.196Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,4,5,4,4,5,5,4,4,4,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-08T22:11:09.160Z,COMUNA 17,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-10T12:55:14.576Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-21T21:51:00.013Z,N/A,Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,2,3,1,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-03-11T14:48:50.539Z,COMUNA 1,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-14T01:58:48.808Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-08T14:16:09.506Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,4,5,5,3,3,3,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-18T02:31:38.456Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-21T19:23:03.886Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,1,1,1,1,1,1,1,3,3,2,1,1,1,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-01T22:09:46.527Z,COMUNA 17,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,1,1,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-03T18:31:01.300Z,COMUNA 18,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,4,4,4,4,4,4,4,4,3,3,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-12T21:25:04.898Z,N/A,Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-26T06:05:26.062Z,N/A,Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-30T01:39:37.288Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-07T18:57:30.368Z,C. DE LA BUITRERA,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-10T20:19:55.008Z,N/A,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,1,1,1,1,1,1,1,1,1,1,1,1,1,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-11T02:43:28.330Z,COMUNA 12,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-08T15:36:42.666Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-07T00:04:20.883Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-18T02:41:48.379Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Otro,4,5,4,5,5,5,4,4,4,3,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-06T22:04:33.960Z,N/A,Femenino,Adultez (29 - 59 años),Ninguna,Área de la salud,1,1,1,2,1,1,1,1,5,1,3,2,1,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-22T18:47:42.419Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-19T01:54:09.381Z,COMUNA 1,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,4,4,4,4,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-15T02:10:42.596Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,5,4,4,3,4,4,5,4,4,3,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-12T16:14:21.484Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-13T21:33:03.934Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-06T22:30:35.401Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,4,4,4,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-06T19:30:10.121Z,N/A,Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-22T17:22:16.892Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-31T14:58:46.881Z,COMUNA 5,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,3,3,3,3,3,3,3,3,3,3,3,3,3,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-10T20:54:09.503Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-18T21:04:51.332Z,COMUNA 8,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-22T13:11:48.403Z,COMUNA 1,Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-27T02:16:30.591Z,N/A,Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-31T04:35:23.792Z,N/A,Masculino,Adultez (29 - 59 años),Postgrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-16T16:37:17.941Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-16T16:01:43.159Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,4,5,4,5,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-08T02:05:34.305Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-09T02:16:07.456Z,N/A,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-12T02:42:55.537Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,3,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-01T17:34:55.986Z,N/A,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-03-10T03:00:21.860Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-03-13T22:52:47.718Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-13T16:26:05.360Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,5,5,4,2,2,2,2,3,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-14T14:47:11.125Z,COMUNA 13,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-10T22:01:11.363Z,COMUNA 21,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-11T02:25:33.925Z,COMUNA 1,Femenino,Adolescencia (12 - 17 años),Ninguna,Área de la salud,5,5,5,5,5,4,3,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-12T13:35:24.222Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-09T13:38:02.020Z,C. DE LA BUITRERA,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-14T21:11:03.262Z,COMUNA 6,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-09T17:01:09.643Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,5,4,5,5,5,5,5,5,4,4,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-07T23:17:40.448Z,COMUNA 8,Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-17T16:21:30.568Z,N/A,Femenino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,5,5,5,4,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-01-18T00:44:23.445Z,COMUNA 4,Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-26T15:52:00.240Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-22T02:50:51.666Z,N/A,Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-11T17:13:17.628Z,COMUNA 16,Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,4,4,4,4,4,4,4,4,4,4,4,4,4,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-16T17:33:32.853Z,N/A,Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2025-12-13T04:44:49.427Z,N/A,Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,5,5,5,5,5,5,5,5,5,5,5,5,5,,
1v0nC15GpcAkOvN0VZOFwR3QlkEXLh0BPbzE57FI5fR4,"-Satisfacción del Curso virtual - RPMS PI e I 012026 - (AISPPMSCVPI_01_2026, AISPPMSCVI_01_2026) (AISPPMSCVPI_02_2026, AISPPMSCVI_02_2026)",2026-04-09T15:58:26.950Z,N/A,Masculino,Juventud (18 - 28 años),Pregrado,Otro,5,5,5,5,5,5,5,5,5,5,5,5,5,,
